فهرست_هنرپیشگان_فیلم‌های_پورنو_بر_پایه_دهه,List of porn stars by decade,--------------,Sex and sexuality,Invalid Keyword
فهرست_هنرپیشگان_فیلم‌های_پورنو_بر_پایهٔ_دهه,List of porn stars by decade,--------------,Sex and sexuality,Invalid Keyword
ليست_هنرپيشگان_فيلم_هاي_پورنو_بر_اساس_دهه,List of porn stars by decade,--------------,Sex and sexuality,Invalid Keyword
لیست_هنرپیشگان_فیلم_های_پورنو_بر_اساس_دهه,List of porn stars by decade,--------------,Sex and sexuality,Invalid Keyword
لیست_هنرپیشگان_فیلم‌های_پورنو_بر_اساس_دهه,List of porn stars by decade,--------------,Sex and sexuality,Invalid Keyword
فیلمهای_پورنو,Porn movie,--------------,Sex and sexuality,Invalid Keyword
فیلم_پورنو,Porn movie,--------------,Sex and sexuality,Invalid Keyword
فیلم‌های_پورن,Porn movie,--------------,Sex and sexuality,Invalid Keyword
پورنو,Porno,Redirects to pornography stub,Sex and sexuality,Invalid Keyword
جنين_(ستاره_پورنو),Janine (Porn Star),A world famous American porn star,Sex and sexuality,Invalid Keyword
جنین_(ستارهٔ_پورنو),Janine (Porn Star),A world famous American porn star,Sex and sexuality,Invalid Keyword
جنین_(ستاره_پورنو),Janine (Porn Star),A world famous American porn star,Sex and sexuality,Invalid Keyword
سکس_روباز,Unsafe sex,Engaging in sexual intercourse without the use of protective measures like a prophylactic,Sex and sexuality,Invalid Keyword
خیال‌پردازی_شهوانی,Erotic fantasies,Having thoughts or dreams about anything sex related,Sex and sexuality,Invalid Keyword
خیال_پردازی_شهوانی,Erotic fantasies,Having thoughts or dreams about anything sex related,Sex and Sexuality,Invalid Keyword
موزهٔ_سکس,Sex museum,--------------,Sex and Sexuality,Invalid Keyword
سکس_مقعدی_(ابهام‌زدایی),Anal sex,The physical act of performing anal sex between two males or between a male and female,Sex and sexuality,Invalid Keyword
سکس_مقعدی_(ابهام_زدایی),Anal sex,The physical act of performing anal sex between two males or between a male and female,Sex and sexuality,Invalid Keyword
کیر_کاشی,Dildo (profane slang),"A dildo is a sex toy, often explicitly phallic in appearance, intended for bodily penetration during masturbation or sex with partners.",Sex and sexuality,Invalid Keyword
کیر_مصنوعی,Dildo (profane slang),--------------,Sex and sexuality,Invalid Keyword
لاسیدن,Flirting,--------------,Sex and sexuality,Invalid Keyword
سکس_دهانی,Oral sex,The physical act of performing oral sex between male and female humans,Sex and sexuality,Invalid Keyword
راکسی_(عروسک_سکسی_رباتیک),Roxxxy (robot sex doll),"An artificial sex doll that can speak, respond to touch, and upload new information",Sex and sexuality,Invalid Keyword
عروسکهای_سکسی,Sex doll,An artificial life size sex tool used primarily for masturbation,Sex and sexuality,Invalid Keyword
سکس_برای_احمق_ها,Sex For Idiots,A book providing healthy ways to enjoy a sex and sexuality relationship,Sex and sexuality,Invalid Keyword
سکس_توی,Sex toys,An array of objects and devices that are used for sex and sexuality purposes to generate arousal ,Sex and sexuality,Invalid Keyword
گائیدن,Sexual Intercourse ,--------------,Sex and sexuality,Invalid Keyword
در_کونی_زدن,Spanking,A form of physical abuse that can be seen as punishment or sexual,Sex and sexuality,Invalid Keyword
جنده,Prostitute,An individual who exchanges sex and sexuality pleasure for money,Sex and sexuality,Invalid Keyword
زنان_فاحشه,Prostitute,An individual who exchanges sex and sexuality pleasure for money,Sex and sexuality,Invalid Keyword
خایه_لیسی,Tea bagging,"A type of oral sex where an individual kisses, licks, and sucks a partner's testicles",Sex and sexuality,Invalid Keyword
سکس,Sex,"A brief description of the physical, romantic, and reproductive nature of sex and sexuality intercourse",Sex and sexuality,Invalid Keyword
فاحشه,Prostitute,Some what derogatory word for prostitute ,Sex and sexuality,Invalid Keyword
فتيش_جنسي,Fetish,"A fixation  with something, often used in the context of sex and sexuality fixations",Sex and sexuality,Invalid Keyword
خايه_كشي,Castration,A procedure where the the testicles are removed - a practice performed during the Qajar dynasty,Sex and Sexuality,Invalid Keyword
فیلم_سکسی,Pornographic movie,--------------,Sex and sexuality,Invalid Keyword
ختنه_گاه,Circumcision,The procedure of cutting off the foreskin of the penis,Sex and sexuality,Invalid Site
شاشیدن,Urinate,An explanation of the nuances of urination,Sex and sexuality,Invalid Site
آلت_زنانه,Female genitalia (vulva),"The external genitalia of a female, which includes the pubic hair and clitoris",Sex and sexuality,Invalid Site
کیر,Penis (cock),--------------,Sex and sexuality,Invalid Site
واژن,Vagina (semi-proper),Female sex organ,Sex and sexuality,Invalid Site
نعوظ,Erection,--------------,Sex and sexuality,Invalid Site
منی,Semen,--------------,Sex and sexuality,Invalid Site
﻿اروتیک,Erotic art,"Portraying erotic imagery through the arts: painting, photography, drawing, sculpture, etc.",Sex and sexuality,Invalid Site
سینه_بند,Brassiere,An under garment primarily worn by women to cover and secure their breasts,Sex and sexuality,Invalid Site
سینه‌بند,Brassiere,An under garment primarily worn by women to cover and secure their breasts,Sex and sexuality,Invalid Site
همجنس‌گرایی,Homosexuality,--------------,Sex and sexuality,Invalid Site
رفیقه,Mistress,A female that has a romantic relationship with a married man,Sex and sexuality,Invalid Site
ضربدری,Sex cross (swinging),"A sexual practice traced backed to the 16th century, also known as swinging where couples exchange sex partners",Sex and sexuality,Invalid Site
فیلم‌های_پورنو,Porn movie,--------------,Sex and sexuality,Invalid Site
پلی‌بوی,Playboy (redirect to playboy TV),Adult media,Sex and sexuality,Invalid Site
بوکاکی_(عمل_جنسی),Bukkake,"Of Japanese origin, a sexual act where a group of men ejaculate on an individual",Sex and sexuality,Invalid Site
کیرمصنوعی,Dildo,--------------,Sex and sexuality,Invalid Site
لاس‌زدن,Flirting,--------------,Sex and sexuality,Invalid Site
عشق‌بازی,Foreplay or flirting,A romantic and sensual exchange of physical and mannerist behavior to express one's pining for another ,Sex and sexuality,Invalid Site
سکس_گروهی,Group sex,The physical act of performing an array of sexual acts within a group of people,Sex and sexuality,Invalid Site
استمنا,Masturbation,The sexual act of satisfying oneself ,Sex and sexuality,Invalid Site
خود_ارضائی,Masturbation,The sexual act of satisfying oneself ,Sex and sexuality,Invalid Site
خود_ارضایی,Masturbation,The sexual act of satisfying oneself ,Sex and sexuality,Invalid Site
آلت_مردانه_مصنوعی,Prosthetic penis (dildo),A prosthetic penis or dildo is used for masturbation purposes,Sex and sexuality,Invalid Site
عروسک_سکس,Sex doll,An artificial life size sex tool used primarily for masturbation,Sex and sexuality,Invalid Site
روش_آمیزش_جنسی,Sex practices,A detailed description of the numerous sex positions and practices,Sex and sexuality,Invalid Site
نزدیکی_جنسی,Sexual intercourse,,Sex and sexuality,Invalid Site
رقص_برهنه,Striptease,An erotic and sex and sexuality dance where the dancer wears provocative clothing and seductively stripping naked,Sex and sexuality,Invalid Site
آمیزش_جنسی_مقعدی,Anal sex,The physical act of performing anal sex between two males or between a male and female,Sex and sexuality,Invalid Site
جلق,Masturbation,The sexual act of satisfying oneself ,Sex and sexuality,Invalid Site
خودارضایی,Masturbation,The sexual act of satisfying oneself ,Sex and sexuality,Invalid Site
آمیزش_جنسی_دهانی,Oral sex,The physical act of performing oral sex between male and female humans,Sex and sexuality,Invalid Site
روسپی‌خانه,Brothel,"A location, usually a house, where prostitutes work",Sex and sexuality,Invalid Site
قواد,Pimp,--------------,Sex and sexuality,Invalid Site
روسپی‌گری,Prostitute,An individual who exchanges sex and sexuality pleasure for money,Sex and sexuality,Invalid Site
روسپی,Prostitute,An individual who exchanges sex and sexuality pleasure for money,Sex and sexuality,Invalid Site
تجاوز_جنسی,Rape,Physically assaulting an individual and forcing them into a sexual act,Sex and sexuality,Invalid Site
آمیزش_جنسی,Sexual intercourse,The physical act of reproduction between a male and female,Sex and sexuality,Invalid Site
تفخیذ,Thigh sex,The Sexual act of rubbing the penis between the thighs of a partner,Sex and sexuality,Invalid Site
اعمال_جنسی,Sex practices,A detailed description of the numerous sex positions and practices,Sex and sexuality,Invalid Site
فتیش_جنسی,Sexual fetishism,--------------,Sex and sexuality,Invalid Site
شاهدبازی,Pederasty,,Sex and sexuality,Invalid Site
آمیزش_با_حیوانات,Zoophilia,A human having sex with an animal,Sex and sexuality,Invalid Site
روز_والنتین,Valentine's Day,A romantic holiday where loved ones exchange gifts and prepare romantic events,Sex and sexuality,Invalid Site
ژوزفين_موتسن_باخر_-_داستان_يك_فاحشه_ي_اطريشي_به_قلم_خودش,"Josephine Mutzenbacher – The Life Story of a Viennese Whore, as Told by Herself ",A classic erotic novel,"Sex and sexuality
",Invalid Keyword
گاییدن,Sexual intercourse ,--------------,Sex and sexuality ,Invalid Keyword
